,docID,position,term,label
77687,5,33,definitely authenticmy,False
77688,5,45,authenticmy two,False
77689,5,49,two favourite,False
77690,5,59,favourite dishes,False
77691,5,66,dishes are,False
77693,5,74,the rice,False
77694,5,79,rice flour,False
77695,5,85,flour rolls,False
77696,5,91,rolls and,False
77698,5,99,the chicken,False
77699,5,107,chicken pho.,False
77700,5,95,pho. the,False
77701,5,116,the rice,False
77702,5,121,rice flour,False
77703,5,127,flour rolls,False
77704,5,133,rolls are,False
77705,5,137,are always,False
77706,5,144,always fresh,False
77707,5,150,fresh whenever,False
77708,5,159,whenever im,False
77709,5,162,im there,False
77712,5,176,the chicken,False
77713,5,107,chicken pho,True
77714,5,11,pho is,False
77715,5,191,is always,False
77716,5,198,always flavourful,False
77717,5,209,flavourful mmmm....just,False
77718,5,222,mmmm....just thinking,False
77719,5,231,thinking of,False
77721,5,237,it makes,False
77722,5,19,makes me,False
77723,5,246,me want,False
77724,5,251,want somemy,False
77725,5,258,somemy boyfriend,False
77726,5,60,boyfriend is,False
77727,5,271,is vietnamese,False
77728,5,282,vietnamese and,False
77730,5,289,he agrees,False
77731,5,296,agrees that,False
77733,5,306,this place,False
77734,5,188,place is,False
77735,5,33,is authentic,False
77736,5,325,authentic and,False
77737,5,329,and one,False
77738,5,333,one of,False
77740,5,340,the best,False
77741,5,345,best vietnamese,False
77742,5,356,vietnamese restaurants,False
77743,5,62,restaurants he,False
77745,5,154,has ever,False
77746,5,380,ever eaten,False
77747,5,386,eaten at.prices,False
77748,5,396,at.prices are,False
77750,5,405,very reasonable,False
77751,5,416,reasonable too,False
77752,4,7,wanted to,False
77753,4,10,to check,False
77754,4,16,check out,False
77756,4,25,this place,False
77757,4,31,place due,False
77758,4,35,due to,False
77761,4,46,the hype,False
77762,4,22,hype i,False
77764,4,57,had heard.,False
77765,4,64,heard. my,False
77766,4,67,my friend,False
77767,4,0,friend wanted,False
77768,4,81,wanted to,False
77769,4,84,to come,False
77770,4,89,come here,False
77773,4,102,her birthday.,False
77774,4,112,birthday. we,False
77777,4,121,a group,False
77778,4,127,group of,False
77779,4,130,of seven,False
77780,4,136,seven and,False
77781,4,140,and based,False
77782,4,146,based on,False
77784,4,153,the way,False
77785,4,157,way the,False
77786,4,161,the seating,False
77787,4,169,seating works,False
77788,4,141,works as,False
77791,4,184,is communal,False
77792,4,193,communal we,False
77793,4,196,we wind,False
77794,4,124,wind up,False
77795,4,204,up sharing,False
77796,4,212,sharing with,False
77797,4,217,with another,False
77798,4,225,another group,False
77799,4,231,group of,False
77800,4,234,of five.,False
77801,4,240,five. food,False
77802,4,245,food was,False
77803,4,249,was ok,False
77804,4,257,not sure,False
77805,4,262,sure what,False
77807,4,271,the hype,False
77808,4,245,hype was.,False
77809,4,281,was. almost,False
77811,4,296,the dishes,False
77812,4,303,dishes had,False
77814,4,312,some sort,False
77815,4,289,sort of,False
77816,4,320,of cheese,False
77817,4,165,cheese in,False
77818,4,330,in it.this,False
77819,4,338,it.this place,False
77820,4,181,place is,False
77822,4,352,very loud,False
77823,4,307,loud so,False
77825,4,364,not ideal,False
77826,4,370,ideal for,False
77827,4,374,for catching,False
77828,4,383,catching up/talking.,False
77829,4,253,up/talking. not,False
77831,4,401,a great,False
77832,4,407,great place,False
77833,4,413,place to,False
77834,4,416,to go,False
77835,4,419,go if,False
77839,4,435,any gluten,False
77840,4,95,gluten or,False
77841,4,445,or vegan,False
77842,4,451,vegan restrictions.interesting,False
77843,4,476,restrictions.interesting concept.,False
77844,4,485,concept. would,False
77845,4,491,would definitely,False
77846,4,502,definitely recommend,False
77847,4,512,recommend to,False
77848,4,515,to try,False
77849,4,333,try this,False
77850,4,524,this place,False
77851,4,477,place once,False
77852,4,540,but definitely,False
77853,4,360,definitely not,False
77854,4,555,not worth,False
77855,4,292,worth the,False
77856,4,572,mins wait.,False
77857,8,16,definitely worth,False
77858,8,22,worth going,False
77859,8,28,going if,False
77863,8,42,in montrealand,False
77864,8,54,montrealand remember,False
77865,8,63,remember to,False
77866,8,66,to eat,False
77867,8,10,eat it,False
77868,8,73,it fresh,False
77870,8,86,is amazing,False
77871,8,94,amazing paired,False
77872,8,101,paired with,False
77874,8,109,an organic,False
77875,8,117,organic cream,False
77876,8,123,cream cheese.,False
77877,8,131,cheese. mmmm....,False
77878,6,2,a must,False
77879,6,7,must stop,False
77880,6,12,stop when,False
77884,6,28,in montreali,False
77885,6,38,montreali was,False
77887,6,45,in mtl,False
77888,6,49,mtl for,False
77890,6,57,the weekend,False
77891,6,65,weekend and,False
77892,6,69,and wind,False
77893,6,74,wind up,False
77894,6,77,up eating,False
77895,6,84,eating here,False
77896,6,70,nights in,False
77898,6,102,a rowthe,False
77899,6,109,rowthe sandwiches,False
77900,6,120,sandwiches here,False
77902,6,129,are unbelieveable,False
77903,6,105,unbelieveable the,False
77904,6,147,the smoked,False
77905,6,154,smoked meat,True
77906,6,159,meat is,False
77908,6,165,so tasty,False
77909,6,110,tasty and,False
77910,6,175,and salty,False
77911,6,181,salty but,False
77913,6,188,so good.,False
77914,6,143,good. the,False
77915,6,198,the bread,False
77916,6,204,bread definitely,False
77917,6,215,definitely complements,False
77918,6,194,complements the,False
77919,6,231,the meatnot,False
77920,6,239,meatnot much,False
77921,6,244,much of,False
77923,6,249,a line,False
77924,6,254,line up,False
77927,6,264,you come,False
77928,6,269,come either,False
77929,6,276,either later,False
77930,6,80,later in,False
77932,6,289,the evening.remember,False
77933,6,8,evening.remember to,False
77934,6,309,to leave,False
77935,6,34,leave a,False
77936,6,317,a tip,False
77937,6,97,tip in,False
77939,6,328,the plate,False
77940,6,334,plate when,False
77942,6,343,you order,False
77943,6,349,order take,False
77944,6,354,take out,False
77947,6,366,the servers,False
77948,6,374,servers will,False
77949,6,131,will be,False
77950,6,382,be extra,False
77951,6,388,extra nice,False
77952,6,358,nice and,False
77953,6,397,and funny,False
77954,2,7,server was,False
77956,2,13,a little,False
77957,2,20,little rude.ordered,False
77958,2,33,rude.ordered the,False
77959,2,37,the calamari,False
77960,2,46,calamari duck,False
77961,2,51,duck confit,False
77962,2,58,confit poutine,False
77963,2,66,poutine and,False
77965,2,74,the trout,False
77966,2,80,trout fish,False
77967,2,85,fish with,False
77968,2,90,with miso,False
77969,2,95,miso soba,False
77971,2,110,very tasty.,False
77972,2,117,tasty. definitely,False
77973,2,128,definitely not,False
77975,2,137,your typical,False
77976,2,145,typical diner.,False
77977,8,6,great place,False
77978,8,12,place in,False
77979,8,15,in chinatown,False
77980,8,20,chinatown to,False
77981,8,28,to get,False
77982,8,32,get banh,False
77983,8,37,banh mi,True
77984,8,40,mi just,False
77985,8,45,just make,False
77986,8,50,make sure,False
77987,8,55,sure you,False
77988,8,59,you know,False
77989,8,64,know what,False
77991,8,73,you want,False
77992,8,78,want as,False
77995,8,87,is really,False
77996,8,94,really crazy,False
77997,8,17,crazy in,False
78000,8,113,and hectic,False
78001,8,103,hectic the,False
78002,8,124,the ladies,False
78003,8,131,ladies behind,False
78004,8,120,behind the,False
78005,8,142,the counter,False
78006,8,150,counter will,False
78007,8,155,will harass,False
78008,8,162,harass you,False
78011,8,176,you move,False
78012,8,181,move alonglots,False
78013,8,191,alonglots of,False
78014,8,0,of great,False
78015,8,200,great prepacked,False
78016,8,210,prepacked food,False
78017,8,158,food as,False
78018,8,218,as well,False
78019,8,223,well if,False
78021,8,230,the sandwich,False
78022,8,239,sandwich isnt,False
78023,8,244,isnt your,False
78024,8,249,your thing,False
78025,9,5,very busy,False
78026,9,10,busy place,False
78027,9,16,place here,False
78030,9,26,a friday,False
78031,9,33,friday night.,False
78032,9,40,night. definitely,False
78033,9,51,definitely has,False
78035,9,57,a queen,False
78036,9,63,queen street,False
78037,9,70,street feel,False
78038,9,75,feel with,False
78040,9,84,the decor.,False
78041,9,91,decor. food,False
78042,9,96,food is,False
78044,9,101,a little,False
78045,9,108,little pricey,False
78046,9,115,pricey but,False
78048,9,123,not bad.,False
78049,9,128,bad. shrimp,False
78050,9,135,shrimp tempura,False
78051,9,143,tempura appetizer,False
78052,9,153,appetizer is,False
78054,9,158,a good,False
78055,9,163,good size,False
78056,9,168,size for,False
78057,9,172,for sharing.,False
78058,9,181,sharing. sweet,False
78059,9,187,sweet potato,False
78060,9,194,potato wedges,False
78061,9,201,wedges are,False
78062,9,205,are well,False
78063,9,210,well paired,False
78064,9,217,paired with,False
78066,9,226,the wasabi,False
78067,9,233,wasabi mayo.,False
78068,9,239,mayo. rolls,False
78069,9,245,rolls are,False
78071,9,158,very good.,False
78072,9,260,good. they,False
78075,9,272,a different,False
78076,9,282,different pink,False
78077,9,287,pink dragon,False
78078,9,239,dragon roll,False
78079,9,299,roll that,False
78081,9,308,has scallops,False
78082,9,291,scallops on,False
78084,9,324,the top.,False
78085,9,329,top. green,False
78086,9,335,green dragon,False
78087,9,342,dragon rolls,False
78088,9,348,rolls are,False
78089,9,352,are definitely,False
78090,9,99,definitely a,False
78091,9,365,a must,False
78092,9,370,must try.,False
78093,9,320,try. the,False
78094,9,379,the avocado,False
78095,9,387,avocado is,False
78097,9,395,very thinly,False
78098,9,402,thinly sliced,False
78099,9,409,sliced sprinkled,False
78100,9,419,sprinkled with,False
78101,9,424,with something,False
78102,9,434,something yummy,False
78103,9,317,yummy on,False
78104,9,443,on top.,False
78106,1,8,is currently,False
78107,1,18,currently my,False
78108,1,21,my parents,False
78109,1,29,parents new,False
78110,1,33,new favourite,False
78111,1,43,favourite restaurant.,False
78112,1,55,restaurant. we,False
78113,1,58,we come,False
78114,1,63,come here,False
78117,1,75,the morning,False
78118,1,83,morning for,False
78119,1,87,for dim,False
78120,1,91,dim sum.,False
78121,1,96,sum. they,False
78125,1,113,the cart,False
78126,1,118,cart pushing,False
78127,1,126,pushing type,False
78128,1,131,type of,False
78129,1,134,of dim,False
78130,1,91,dim sum,True
78131,1,39,sum it,False
78133,1,148,is order,False
78134,1,154,order off,False
78137,1,165,the sheet.,False
78138,1,172,sheet. dim,False
78139,1,138,dim sum,True
78140,1,145,sum is,False
78142,1,187,not bad,False
78143,1,191,bad and,False
78145,1,199,not expensive,False
78146,1,209,expensive either.we,False
78147,1,219,either.we also,False
78148,1,224,also frequent,False
78149,1,161,frequent the,False
78150,1,237,the dinner,False
78151,1,244,dinner scene.,False
78152,1,251,scene. their,False
78153,1,257,their set,False
78154,1,261,set dinner,False
78155,1,268,dinner menu,False
78156,1,180,menu is,False
78158,1,187,not bad.,False
78159,1,216,bad. we,False
78160,1,288,we typically,False
78161,1,298,typically order,False
78162,1,22,order a,False
78163,1,312,dish menu,False
78164,1,317,menu and,False
78166,1,325,its big,False
78167,1,329,big enough,False
78168,1,336,enough to,False
78169,1,339,to feed,False
78170,1,34,feed a,False
78171,1,346,a family,False
78172,1,158,family of,False
78173,1,362,with leftovers.,False
78174,1,373,leftovers. overall,False
78175,1,381,overall food,False
78176,1,273,food is,False
78177,1,389,is pretty,False
78178,1,396,pretty tasty,False
78179,2,5,came here,False
78182,2,16,a friends,False
78183,2,24,friends birthday.,False
78184,2,34,birthday. she,False
78186,2,42,had looked,False
78187,2,49,looked it,False
78190,2,59,and thought,False
78191,2,67,thought it,False
78192,2,70,it sound,False
78193,2,76,sound good.,False
78194,2,82,good. first,False
78195,2,88,first of,False
78199,2,103,we made,False
78200,2,108,made reservations,False
78201,2,121,reservations they,False
78205,2,137,a pm,False
78206,2,140,pm time,False
78207,2,145,time slot,False
78208,2,150,slot for,False
78209,2,154,for us,False
78210,2,157,us we,False
78212,2,165,were looking,False
78213,2,173,looking for,False
78214,2,177,for pm,False
78215,2,180,pm and,False
78222,2,211,were seated,False
78223,2,169,seated in,False
78225,2,225,the lower,False
78226,2,231,lower area,False
78227,2,236,area of,False
78229,2,243,the restaurant,False
78230,2,254,restaurant which,False
78232,2,264,was pretty,False
78233,2,271,pretty empty.there,False
78234,2,283,empty.there was,False
78236,2,290,an extensive,False
78237,2,300,extensive menu,False
78238,2,305,menu everything,False
78239,2,117,everything on,False
78241,2,323,the menu,False
78242,2,328,menu sound,False
78243,2,76,sound good,False
78244,2,339,good but,False
78247,2,351,we got,False
78248,2,355,got our,False
78249,2,359,our food,False
78251,2,375,was nothing,False
78252,2,383,nothing special,False
78253,2,391,special especially,False
78254,2,402,especially for,False
78257,2,414,we paid,False
