ID,Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
1907,"the dragon reborn (the wheel of time, book 3)",Robert Jordan,Tor Fantasy,1992-10-15,Hardcover,704.0,4.6
1908,"heir of novron, vol. 3(riyria revelations)",Michael J. Sullivan,Orbit,2012-1-31,Hardcover,960.0,4.8
1909,"theft of swords, vol. 1(riyria revelations)",Michael J. Sullivan,Orbit,2011-11-23,Paperback,704.0,4.4
1910,"gardens of the moon (the malazan book of the fallen, book 1)",Steven Erikson,Tor Fantasy,2005-1-10,Paperback,666.0,3.9
1911,"dragons of autumn twilight (dragonlance chronicles, volume i)",Margaret Weis,Wizards of the Coast,2000-2-1,Paperback,448.0,4.6
1912,senlin ascends (the books of babel),Josiah Bancroft,Orbit,2018-1-16,Paperback,448.0,4.6
1913,the black elfstone: the fall of shannara,Terry Brooks,Del Rey,2018-2-27,Paperback,400.0,4.6
1914,the rise of nagash (warhammer chronicles),Mike Lee,Games Workshop,2017-11-7,Hardcover,960.0,4.7
1915,"assassin's apprentice (the farseer trilogy, book 1)",Robin Hobb,Spectra,1996-3-1,Kindle,448.0,4.4
1916,the blade itself (the first law),Joe Abercrombie,Orbit,2015-9-8,Kindle,560.0,4.3
1917,"death's mistress: sister of darkness: the nicci chronicles, volume i",Terry Goodkind,Tor Fantasy,2017-12-5,Paperback,656.0,4.3
1918,"royal assassin (the farseer trilogy, book 2)",Robin Hobb,Spectra,1997-2-3,Paperback,688.0,4.4
1919,hero (legend of drizzt),R.A. Salvatore,Wizards of the Coast,2017-10-3,Hardcover,440.0,4.7
1920,red sister (book of the ancestor),Mark Lawrence,Ace,2018-2-27,Kindle,496.0,4.6
1921,the republic of thieves (gentleman bastards),Scott Lynch,Del Rey,2014-7-29,Hardcover,704.0,4.3
1922,anansi boys,Neil Gaiman,William Morrow,2016-10-25,Hardcover,448.0,4.4
1923,the blinding knife (lightbringer),Brent Weeks,Orbit,2013-8-27,Kindle,704.0,4.7
1924,"the crystal shard: the legend of drizzt, book 4 (forgotten realms)",R.A. Salvatore,Wizards of the Coast,2007-1-9,Hardcover,344.0,4.5
1925,"the halfling's gem (the legend of drizzt, book vi)",R.A. Salvatore,Wizards of the Coast,2007-8-7,Kindle,384.0,4.7
1926,knights of bretonnia (warhammer omnibus),Anthony Reynolds,Games Workshop,2011-3-29,Hardcover,768.0,3.4
1927,maestro (forgotten realms),R.A. Salvatore,Wizards of the Coast,2017-6-6,Paperback,393.0,4.7
1928,archmage (forgotten realms),R.A. Salvatore,Wizards of the Coast,2017-2-7,Hardcover,435.0,4.5
1929,"the elfstones of shannara (shannara, no. 2)",Terry Brooks,Del Rey,1983-12-12,Kindle,576.0,4.4
1930,the shadow of what was lost (the licanius trilogy),James Islington,Orbit,2017-5-9,Paperback,736.0,4.3
1931,"rise of empire, vol. 2 (riyria revelations)",Michael J. Sullivan,Orbit,2011-12-14,Paperback,816.0,4.7
1932,before they are hanged (the first law),Joe Abercrombie,Orbit,2015-9-8,Paperback,560.0,4.6
1933,fire touched (a mercy thompson novel),Patricia Briggs,Ace,2017-1-31,Hardcover,320.0,4.8
1934,cast in shadow (the chronicles of elantra),Michelle Sagara,MIRA,2018-1-23,Paperback,464.0,3.9
1935,the sundering (warhammer chronicles),Gav Thorpe,Games Workshop,2018-2-20,Hardcover,960.0,4.7
1936,dragonflight (dragonriders of pern - volume 1),Anne McCaffrey,Ballantine Books,1986-5-12,Kindle,320.0,4.5
1937,"streams of silver: the icewind dale trilogy, part 2 (forgotten realms: the legend of drizzt, book v) (pt. 2)",R.A. Salvatore,Wizards of the Coast,,Paperback,384.0,4.7
1938,"assassin's quest (the farseer trilogy, book 3)",Robin Hobb,Bantam Books,1998-1-5,Hardcover,757.0,4.4
1939,the lies of locke lamora (gentleman bastards),Scott Lynch,Del Rey,2007-6-26,Paperback,736.0,4.4
1940,a memory of light (wheel of time),Robert Jordan,Tor Fantasy,2013-12-31,Hardcover,1168.0,4.6
1941,the alloy of law: a mistborn novel,Brandon Sanderson,Tor Fantasy,2012-10-30,Paperback,416.0,4.5
1942,kings of the wyld (the band),Nicholas Eames,Orbit,2017-2-21,Paperback,544.0,4.7
1943,exile (the legend of drizzt),R.A. Salvatore,Wizards of the Coast,2006-3-7,Paperback,384.0,4.7
1944,star wars: tarkin,James Luceno,Del Rey,2015-6-30,Paperback,352.0,4.2
1945,in the shadow of the gods: a bound gods novel,Rachel Dunne,Harper Voyager,2016-6-21,Paperback,400.0,4.3
1946,hounded (iron druid chronicles),Kevin Hearne,Del Rey,2011-5-3,Paperback,320.0,4.5
1947,"moon called (mercy thompson, book 1)",Patricia Briggs,Ace,2006-1-31,Kindle,304.0,4.6
1948,arm of the sphinx (the books of babel),Josiah Bancroft,Orbit,2018-3-13,Kindle,448.0,4.8
1949,monster hunter siege,Larry Correia,Baen,2018-4-24,Kindle,512.0,4.6
1950,stardust,Neil Gaiman,HarperCollins,2008-12-23,Hardcover,288.0,4.4
1951,red seas under red skies (gentleman bastards),Scott Lynch,Bantam Spectra,2008-7-29,Paperback,760.0,4.3
1952,"the well of ascension (mistborn, book 2)",Brandon Sanderson,Tor Fantasy,2008-6-3,Kindle,796.0,4.4
1953,equal rites (discworld),Terry Pratchett,Harper,2013-1-29,Hardcover,272.0,4.6
1954,the sword of shannara,Terry Brooks,Del Rey,1983-7-12,Kindle,736.0,3.9
1955,by the light of the moon: a novel,Dean Koontz,Bantam,2012-5-29,Paperback,480.0,4.1
1956,under a vampire moon: an argeneau novel (argeneau vampire),Lynsay Sands,Avon,2012-4-24,Paperback,384.0,4.4
1957,"sacred evil (krewe of hunters, book 3)",Heather Graham,MIRA,2011-7-26,Kindle,384.0,4.4
1958,a witch in time: a wicked witches of the midwest fantasy,Amanda M. Lee,CreateSpace Independent Publishing Platform,2016-8-1,Paperback,232.0,4.7
1959,the princess who believed in fairy tales: a story for modern times,Marcia Grad,Wilshire Book Co,1995-4-1,Kindle,202.0,4.4
1960,the renegade hunter: a rogue hunter novel (argeneau vampire),Lynsay Sands,Avon,2009-9-29,Kindle,384.0,4.4
1961,the raptor & the wren (miriam black),Chuck Wendig,Saga Press,2018-1-23,Kindle,288.0,4.3
1962,shatter (joseph o'loughlin),Michael Robotham,Mulholland Books,2012-1-26,Paperback,496.0,4.4
1963,"an ice cold grave (harper connelly mysteries, no. 3)",Charlaine Harris,Berkley,2008-10-7,Hardcover,288.0,4.3
1964,sole survivor: a novel,Dean Koontz,Bantam,2012-7-31,Hardcover,416.0,3.9
1965,borrowed crime (a bookmobile cat mystery),Laurie Cass,Berkley,2015-3-3,Paperback,352.0,4.7
1966,the peculiar case of agnes astor smith (the chronicles of agnes astor smith),Constance Barker,Independently published,2018-2-6,Hardcover,215.0,4.2
1967,life expectancy: a novel,Dean Koontz,Bantam,2012-5-29,Kindle,496.0,4.4
1968,"the familiar, volume 1: one rainy day in may",Mark Z. Danielewski,Pantheon,2015-5-12,Kindle,880.0,3.9
1969,cat raise the dead: a joe grey mystery (joe grey mystery series),Shirley Rousseau Murphy,Avon,1999-12-9,Paperback,304.0,4.6
1970,diary: a novel,Chuck Palahniuk,Anchor,2004-9-14,Paperback,272.0,3.8
1971,influx,Daniel Suarez,Dutton,2015-2-3,Paperback,528.0,4.3
1972,una novela criminal. premio alfaguara de novela 2018 / a criminal novel (spanish edition),Jorge Volpi,Alfaguara,2018-4-24,Kindle,,
1973,the bite before christmas,Lynsay Sands,Avon,2012-0-0,Paperback,368.0,4.3
1974,"skin trade: an anita blake, vampire hunter novel",Laurell K. Hamilton,Berkley,2010-5-25,Hardcover,560.0,3.9
1975,normal: a novel,Warren Ellis,FSG Originals,2016-11-29,Kindle,160.0,4.1
1976,the martian chronicles,Ray Bradbury,Harper Perennial Modern Classics,2011-10-11,Paperback,288.0,4.4
1977,the einstein prophecy,Robert Masello,47North,2015-8-1,Paperback,326.0,3.8
1978,great north road,Peter F. Hamilton,Del Rey,2013-12-31,Hardcover,944.0,4.3
1979,the last kiss goodbye: a novel (dr. charlotte stone),Karen Robards,Ballantine Books,2014-7-29,Hardcover,400.0,4.3
1980,el prisionero del cielo (spanish edition),Carlos Ruiz Zafon,Vintage Espanol,2012-5-15,Paperback,384.0,4.5
1981,egg drop dead (a cackleberry club mystery),Laura Childs,Berkley,2017-12-5,Kindle,336.0,4.5
1982,dragon fate: book six of the age of fire,E.E. Knight,Ace,2013-2-5,Paperback,384.0,3.5
1983,brunswick gardens: a charlotte and thomas pitt novel,Anne Perry,Ballantine Books,2011-7-26,Paperback,400.0,4.0
1984,a long december,Richard Chizmar,Edge Book,2017-8-15,Kindle,519.0,4.6
1985,the girl of the sea of cortez: a novel,Peter Benchley,Ballantine Books,2013-8-20,Kindle,256.0,4.4
1986,the cat who knew shakespeare,Lilian Jackson Braun,Berkley,1988-6-1,Paperback,256.0,4.5
1987,seized: an urban fantasy novel (the thrice cursed mage) (volume 4),J. A. Cipriano,CreateSpace Independent Publishing Platform,2016-6-2,Paperback,200.0,4.8
1988,charms and chocolate chips: a magical bakery mystery,Bailey Cates,Berkley,2013-11-5,Kindle,336.0,4.5
1989,thirty-three teeth (a dr. siri paiboun mystery),Colin Cotterill,Soho Crime,2006-8-1,Kindle,238.0,4.4
1990,the icarus girl,Helen Oyeyemi,Anchor,2006-4-11,Hardcover,352.0,3.8
1991,the witches of eastwick,John Updike,Ballantine,1996-8-27,Paperback,306.0,3.2
1992,modern classics story of the eye (penguin classics),George Bataille,Penguin Classic,2014-4-29,Paperback,128.0,3.5
1993,the reapers are the angels: a novel,Alden Bell,Holt Paperbacks,2010-8-3,Kindle,225.0,4.4
1994,robots and empire,Isaac Asimov,Voyager,1986-8-28,Kindle,512.0,4.3
1995,dracula (oxford world's classics),Bram Stoker,Oxford University Press,2011-2-11,Paperback,448.0,4.4
1996,year zero: a novel,Rob Reid,Del Rey,2013-4-30,Hardcover,384.0,4.1
1997,sons of thunder: a novel (raven: book 2),Giles Kristian,Bantam,2012-9-25,Kindle,416.0,4.5
1998,old haunts (a haunted guesthouse mystery),E.J. Copperman,Berkley,2012-2-7,Kindle,304.0,4.6
1999,"the girl, the gold watch & everything: a novel",John D. MacDonald,Random House Trade Paperbacks,2014-4-8,Kindle,288.0,4.4
2000,the lady is a vamp: an argeneau novel,Lynsay Sands,Avon,2012-7-31,Kindle,384.0,4.5
2001,sovereign (the book of mortals),Ted Dekker,FaithWords,2014-3-25,Hardcover,384.0,4.5
2002,the last one: a novel,Alexandra Oliva,Ballantine Books,2017-8-15,Kindle,304.0,4.1
2003,the last ship: a novel,William Brinkley,Plume,2014-5-28,Kindle,624.0,3.4
2004,japanese tales of mystery and imagination,Edogawa Rampo,Tuttle Publishing,2012-5-10,Kindle,224.0,4.1
2005,the skeleton paints a picture: a family skeleton mystery (#4),Leigh Perry,Diversion Books,2017-10-10,Kindle,260.0,4.7
2006,terminal freeze,Lincoln Child,Anchor,2012-3-6,Paperback,352.0,4.0
2007,wicked wishes (an ivy morgan mystery) (volume 10),Lily Harper Hart,CreateSpace Independent Publishing Platform,2017-12-6,Kindle,184.0,4.6
2008,the trophy wife (urban books),,Urban Books,2014-3-4,Hardcover,288.0,4.5
2009,the funeral parlor quilt (colebridge community),Ann Hazelwood,Amer Quilters Society,2013-8-6,Paperback,263.0,4.2
2010,the loch,Steve Alten,Tor Books,2009-4-28,Hardcover,560.0,4.2
2011,phantom pains (the arcadia project),Mishell Baker,Saga Press,2017-3-21,Hardcover,416.0,4.6
2012,the red: first light (the red trilogy),Linda Nagata,Saga Press,2015-6-30,Hardcover,432.0,4.3
2013,house of reckoning: a novel,John Saul,Ballantine Books,2010-11-23,Kindle,368.0,4.4
2014,expatriates: a novel of the coming global collapse,James Wesley Rawles,Plume,2014-9-30,Paperback,299.0,4.0
2015,immortal unchained: an argeneau novel,Lynsay Sands,Avon,2017-3-28,Paperback,400.0,4.4
2016,"the name of the wind (kingkiller chronicles, day 1)",Patrick Rothfuss,Gollancz,2008-6-12,Kindle,661.0,4.6
2017,familiar motives (a witch's cat mystery),Delia James,Berkley,2017-10-3,Paperback,336.0,4.7
2018,dead things (eric carter),Stephen Blackmoore,DAW,2013-2-5,Kindle,304.0,4.3
2019,peony in love: a novel,Lisa See,Random House Trade Paperbacks,2008-2-19,Hardcover,297.0,3.8
2020,assassin's creed: the secret crusade,Oliver Bowden,Ace,2011-6-28,Hardcover,464.0,4.4
2021,volatile bonds (prospero's war) (volume 4),Jaye Wells,Jaye Wells,2017-8-19,Kindle,350.0,4.6
2022,before mars (a planetfall novel),Emma Newman,Ace,2018-4-17,Kindle,352.0,
2023,this house is haunted,John Boyne,Other Press,2013-10-8,Hardcover,304.0,4.1
2024,wolf hunger (swat),Paige Tyler,Sourcebooks Casablanca,2017-12-5,Hardcover,320.0,4.7
2025,night over water,Ken Follett,Penguin Books,2004-4-6,Paperback,448.0,4.2
2026,the hunt for atlantis: a novel (nina wilde and eddie chase),Andy McDermott,Bantam,2009-9-29,Paperback,544.0,4.0
2027,"humans, bow down",James Patterson,Vision,2018-1-30,Paperback,384.0,2.8
2028,the blood gospel: the order of the sanguines series,James Rollins,Harper,2013-8-27,Hardcover,736.0,4.1
2029,fire in the ashes,William W. Johnstone,Pinnacle,1996-10-1,Kindle,384.0,4.5
2030,troy: fall of kings (the troy trilogy),David Gemmell,Ballantine Books,2009-3-24,Hardcover,468.0,4.5
2031,"tails, you lose (a witch city mystery)",Carol J. Perry,Kensington,2015-3-31,Paperback,352.0,4.3
2033,murder go round (a witch city mystery),Carol J. Perry,Kensington,2017-1-31,Kindle,384.0,4.5
2034,whoreson,Donald Goines,Holloway House,2007-7-1,Paperback,320.0,4.5
2035,predator one: a joe ledger novel,Jonathan Maberry,St. Martin's Griffin,2015-4-7,Hardcover,480.0,4.5
2036,"hostage to pleasure (psy-changelings, book 5)",Nalini Singh,Berkley,2008-9-2,Paperback,352.0,4.5
2037,dream eyes (dark legacy),Jayne Ann Krentz,Berkley,2014-1-7,Paperback,416.0,4.5
2038,code to zero,Ken Follett,Penguin Books,2001-11-1,Paperback,480.0,4.1
2039,lazarus volume 5,Greg Rucka,Image Comics,2017-6-6,Kindle,128.0,4.7
2040,las cosas que perdimos en el fuego: things we lost in the fire - spanish-language edition (spanish edition),Mariana Enriquez,Vintage Espanol,2017-2-21,Hardcover,208.0,4.3
2041,the divine invasion (valis trilogy),Philip K. Dick,Mariner Books,2011-10-18,Hardcover,272.0,4.4
2042,pouncing on murder (a bookmobile cat mystery),Laurie Cass,Berkley,2015-12-1,Paperback,352.0,4.6
2043,resident evil: the umbrella conspiracy,S.D. Perry,Titan Books,2012-9-18,Hardcover,288.0,4.5
2044,at play in the fields of the lord,Peter Matthiessen,Vintage,1991-12-3,Paperback,373.0,4.3
2045,zero limit,Jeremy K. Brown,47North,2018-3-6,Paperback,302.0,3.9
2046,the door to december,Dean Koontz,Berkley,2002-6-1,Paperback,528.0,4.3
2047,the unit,Ninni Holmqvist,Other Press,2017-7-18,Kindle,288.0,4.1
2048,a house at the bottom of a lake,Josh Malerman,This Is Horror,2016-10-31,Paperback,118.0,3.6
2049,the courtship of princess leia (star wars),Dave Wolverton,Del Rey,1995-4-1,Paperback,384.0,4.0
2050,buried (a bone secrets novel (book 3)),Kendra Elliot,Montlake Romance,2013-3-26,Paperback,362.0,4.5
2051,southern spirits (southern ghost hunter) (volume 1),Angie Fox,Angie Fox,2015-1-13,Kindle,256.0,4.6
2052,journey by moonlight (nyrb classics),Antal Szerb,NYRB Classics,2014-10-7,Kindle,320.0,4.3
2053,"paths not taken (nightside, book 5)",Simon R. Green,Ace,2005-8-30,Kindle,272.0,4.3
2054,spell bound (otherworld),Kelley Armstrong,Dutton,2012-6-26,Hardcover,400.0,4.3
2055,the siren (the soul summoner) (volume 2),Elicia Hyder,Forge Creek Press,2016-3-11,Paperback,312.0,4.7
2056,subhuman (a unit 51 novel),Michael McBride,Pinnacle,2017-10-31,Paperback,400.0,4.3
2057,a hard day's knight (a nightside book),Simon R. Green,Ace,2011-12-27,Hardcover,304.0,4.4
2058,sanctus (the sanctus trilogy),Simon Toyne,Harper,2012-5-29,Hardcover,608.0,4.2
2059,a cast-off coven: a witchcraft mystery,Juliet Blackwell,Berkley,2010-6-1,Paperback,336.0,4.7
2060,experimental film,Gemma Files,ChiZine Publications,2015-12-3,Kindle,312.0,4.3
2061,lost dog (a gideon and sirius novel),Alan Russell,Thomas & Mercer,2016-6-14,Hardcover,320.0,4.6
2062,a long fatal love chase,Louisa May Alcott,Dell,1996-12-2,Kindle,368.0,4.2
2063,a collapse of horses,Brian Evenson,Coffee House Press,2016-2-9,Kindle,240.0,4.3
2064,resident evil: underworld,S.D. Perry,Titan Books,2012-10-23,Kindle,288.0,4.4
2065,ghost moon (the bone island trilogy),Heather Graham,MIRA,2010-8-31,Hardcover,384.0,4.6
2066,the trials (the red trilogy),Linda Nagata,Saga Press,2015-8-18,Paperback,480.0,4.5
2067,children of vale,D A Anderson,Anderson Publishing,2018-3-4,Hardcover,396.0,
2068,necronomicon spellbook,Simon,Avon,,Paperback,123.0,4.1
2069,nova,Samuel R. Delany,Vintage,2002-6-11,Paperback,272.0,3.9
2070,hammerhead ranch motel (serge storms),Tim Dorsey,HarperTorch,2001-5-29,Paperback,384.0,4.0
2071,agenda 21: into the shadows,Glenn Beck,Threshold Editions,2015-9-29,Paperback,416.0,4.5
2072,"primal bonds (shifters unbound, book 2)",Jennifer Ashley,Berkley,2011-3-1,Hardcover,320.0,4.5
2073,who needs enemies,Keri Arthur,Keri Arthur,2014-8-28,Paperback,388.0,4.3
2074,the night of the hunter: vintage movie classics (a vintage movie classic),Davis Grubb,Vintage,2015-7-7,Paperback,272.0,4.3
2075,love bites (argeneau vampire),Lynsay Sands,Avon,2010-6-29,Paperback,384.0,4.5
2076,the cat who went bananas,Lilian Jackson Braun,Berkley,,Paperback,304.0,3.7
2077,night chills,Dean Koontz,Berkley,1986-9-15,Kindle,384.0,4.0
2078,the accidental time machine,Joe Haldeman,Ace,2008-7-29,Hardcover,288.0,3.9
2079,x-ops exposed,Paige Tyler,Sourcebooks Casablanca,2018-4-3,Kindle,384.0,
2080,"witchling (sisters of the moon, book 1)",Yasmine Galenorn,Berkley,2006-10-3,Paperback,304.0,3.8
2081,the boys of summer: a novel,Richard Cox,Night Shade Books,2016-9-6,Kindle,436.0,3.4
2082,mr. shivers,Robert Jackson Bennett,Orbit,2010-9-1,Hardcover,352.0,3.7
2083,"tall, dark & hungry (argeneau vampire)",Lynsay Sands,Avon,2010-6-29,Paperback,384.0,4.5
2084,lazarus x+66,Greg Rucka,Image Comics,2018-4-17,Hardcover,176.0,
2085,the victoria vanishes: a peculiar crimes unit mystery,Christopher Fowler,Bantam,2009-10-27,Paperback,323.0,4.3
2086,the big over easy: a nursery crime,Jasper Fforde,Penguin Books,2006-7-25,Paperback,383.0,4.4
2087,ghost country,Patrick Lee,Harper,2010-12-28,Kindle,384.0,4.4
2088,wisteria witches (wisteria witches mysteries) (volume 1),Angela Pepper,CreateSpace Independent Publishing Platform,2017-5-5,Paperback,312.0,4.3
2089,ancestor: a novel,Scott Sigler,Broadway Books,2011-6-7,Kindle,432.0,4.3
2090,blood gamble (disrupted magic),Melissa F. Olson,47North,2017-7-25,Kindle,300.0,4.7
2091,the tell-tale heart (bantam classics),Edgar Allan Poe,Bantam Classics,1983-2-1,Paperback,448.0,4.4
2092,the art of the story: an international anthology of contemporary short stories,Daniel Halpern,Penguin Books,2000-11-1,Paperback,688.0,4.0
2093,the edge of nowhere,Elizabeth George,Speak,2014-1-7,Hardcover,464.0,3.7
2094,dark rites: a paranormal romance novel (krewe of hunters),Heather Graham,MIRA,2017-7-25,Paperback,384.0,4.5
2095,gone with the witch (wishcraft mystery),Heather Blake,Berkley,2016-5-3,Hardcover,336.0,4.8
2096,whispers,Dean Koontz,Berkley,2001-0-0,Hardcover,528.0,4.2
2097,kildar (paladin of shadows book 2),John Ringo,Baen,2007-5-22,Kindle,496.0,4.4
2098,rewinder (rewinder series),Brett Battles,47North,2015-7-21,Hardcover,260.0,4.2
2099,anno dracula,Kim Newman,Titan Books,2011-5-24,Kindle,560.0,4.0
2100,blood of a phoenix (the nix series) (volume 2),Shannon Mayer,CreateSpace Independent Publishing Platform,2017-9-2,Paperback,350.0,4.8
2101,the cornish trilogy: the rebel angels; what's bred in the bone; the lyre of orpheus,Robertson Davies,Penguin Books,1992-2-1,Hardcover,1152.0,4.6
2102,abducting abby: dragon lords of valdier,S. E. Smith,Montana Publishing,2015-11-20,Paperback,211.0,4.1
2103,spirit of the wolves: a novel (the wolf chronicles),Dorothy Hearst,Simon & Schuster,2015-12-29,Hardcover,368.0,3.9
2104,knights of dark renown,David Gemmell,Del Rey,1993-4-24,Hardcover,320.0,4.2
2105,marvel's captain america: sub rosa,David McDonald,Joe Books Inc.,2016-7-12,Kindle,240.0,3.5
